Date,Price,Log_Returns,Realized_Vol,EMA_12,EMA_26,MACD,RSI,Squared_Returns
2014-11-24,207.25999450683594,0.0028023492708348792,0.06398623611464109,204.6467494371597,201.9914626890223,2.6552867481373994,92.455547299348,7.85316143574878e-06
2014-11-25,207.11000061035156,-0.0007239612172844485,0.06352004268970993,205.02571115611232,202.37061364615784,2.655097509954487,88.65501848623116,5.241198441319805e-07
2014-11-26,207.63999938964844,0.0025557519845063425,0.05484537406243181,205.42790934588712,202.76093851604602,2.666970829841091,88.11569798318675,6.531868206308108e-06
2014-11-28,207.1999969482422,-0.0021213123627911875,0.055396972827875555,205.7005382077879,203.08975765917165,2.6107805486162476,81.43338908369762,4.49996614053073e-06
2014-12-01,205.75999450683594,-0.006974081304460973,0.061477217210045294,205.70968533071834,203.28755298122084,2.4221323494975024,62.82425057935262,4.8637810041232064e-05
2014-12-02,207.08999633789062,0.0064430493475267124,0.05333987124138519,205.92204087028333,203.56921545208527,2.3528254181980515,68.02981428468784,4.15128848946644e-05
2014-12-03,207.88999938964844,0.0038556270232549296,0.05400539695223377,206.22480371941643,203.88927352153442,2.335530197882008,72.7167366983838,1.486585974245367e-05
2014-12-04,207.66000366210938,-0.001106946212658195,0.05188019136277324,206.44560371059995,204.16858686528073,2.277016845319224,70.05782467727198,1.225329917718322e-06
2014-12-05,208.0,0.0016359351908886233,0.04891920942439448,206.68474160127687,204.45239524563033,2.2323463556465413,71.02908220129683,2.6762839487877964e-06
2014-12-08,206.61000061035156,-0.006705118522477449,0.055172502794781614,206.67324298728835,204.61221786523933,2.061025122049017,60.980422369391455,4.495861440047017e-05
2014-12-09,206.47000122070312,-0.0006778318697984036,0.05540672136601347,206.6419750231983,204.74983144712553,1.8921435760727832,55.02183042399832,4.594560437144e-07
2014-12-10,203.16000366210938,-0.016161265350257942,0.07979159917913566,206.10628712149233,204.6320664260132,1.4742206954791186,41.51564970601026,0.00026118649772144793
2014-12-11,204.19000244140625,0.00505708093270082,0.08177142181782746,205.81147409378679,204.59932094567193,1.2121531481148509,44.57454601764114,2.5574067559886192e-05
2014-12-12,200.88999938964844,-0.01629345335566466,0.09939274495395464,205.05432413930396,204.32455638596647,0.7297677533374838,30.71287340080005,0.00026547662225322
2014-12-15,199.50999450683594,-0.006893158682127761,0.10137579497857142,204.20135034969348,203.96792217269754,0.2334281769959432,25.49019229358649,4.7515636616993335e-05
2014-12-16,197.91000366210938,-0.008051932446890809,0.104024269640749,203.2334508592959,203.51918746820954,-0.2857366089136235,23.348783672560074,6.4833616129293e-05
2014-12-17,201.7899932861328,0.019415118999434836,0.12674130263527342,203.01138046342467,203.39109901027794,-0.3797185468532689,35.807835367839985,0.00037694684576221554
2014-12-18,206.77999877929688,0.024427900848919635,0.1524463952549186,203.59116789663577,203.64212862279788,-0.050960726162117,49.16534506651465,0.0005967223398846486
2014-12-19,206.52000427246094,-0.0012581395558283978,0.1523966889414495,204.04175810830117,203.855304596847,0.1864535114541752,51.58467553094012,1.582915141940078e-06
2014-12-22,207.47000122070312,0.004589476089477543,0.15305266342326074,204.5691801255938,204.1230599023178,0.4461202232759831,50.80509592357149,2.106329077588608e-05
2014-12-23,207.75,0.0013486769467520566,0.1520640469510746,205.05853702934857,204.39172213177574,0.6668148975728343,49.69670805100461,1.8189295067004496e-06
2014-12-24,207.77000427246094,9.628548455284291e-05,0.15177949749883726,205.47568583598127,204.64196525330797,0.8337205826732941,50.240491270723986,9.27089453557575e-09
2014-12-26,208.44000244140625,0.003219522533656475,0.15211855285441395,205.9317345445082,204.92330134131527,1.0084332031929364,50.94828187214966,1.0365325344721809e-05
2014-12-29,208.72000122070312,0.0013424049232263024,0.151950305464139,206.36069864853818,205.20453836941806,1.1561602791201153,54.77592217665534,1.8020509779022148e-06
2014-12-30,207.60000610351562,-0.005380465984895672,0.1530061262915989,206.55136133391932,205.38198042379565,1.1693809101236639,52.44908109852808,2.8949414214619354e-05
2014-12-31,205.5399932861328,-0.00997255115969937,0.15508925138015692,206.39576624964445,205.39368508026507,1.0020811693793803,55.453690397518876,9.945177663282124e-05
2015-01-02,205.42999267578125,-0.0005353218810906789,0.15328094237105522,206.24718569981934,205.39637453178477,0.8508111680345678,52.96648468060936,2.8656951637446294e-07
2015-01-05,201.72000122070312,-0.018224704391309896,0.1642769850243255,205.5506957799553,205.12405058281576,0.42664519713954974,51.94744842904514,0.0003321398501506302
2015-01-06,199.82000732421875,-0.009463605301043171,0.16660106242595757,204.66905140214968,204.73115848958633,-0.06210708743665805,50.71006235631521,8.955982529393241e-05
2015-01-07,202.30999755859375,0.01238416446271821,0.17344072661745014,204.3061200416026,204.55181323543871,-0.24569319383610377,59.68309764563028,0.0001533675294396526
2015-01-08,205.89999389648438,0.01758942196896442,0.18403256484390895,204.55133140389214,204.65167846959025,-0.10034706569811647,59.16184741059517,0.0003093877652022882
2015-01-09,204.25,-0.008045850650524594,0.18605068379378445,204.50497272637028,204.62192450887986,-0.11695178250957383,43.37348530869329,6.473571269054704e-05
2015-01-12,202.64999389648438,-0.007864410784303022,0.17935866855336569,204.2195913679263,204.47585557462833,-0.25626420670201355,40.52859849772089,6.184895698426167e-05
2015-01-13,202.0800018310547,-0.0028166552925896677,0.1785673957998639,203.89042374686915,204.2983849269562,-0.4079611800870566,36.558586600405626,7.933547037273386e-06
2015-01-14,200.86000061035156,-0.006055516659335229,0.1704935960412379,203.42420480278952,204.0436897923929,-0.6194849896033929,33.58740446888956,3.6669282011486494e-05
2015-01-15,199.02000427246094,-0.00920280734937316,0.17185130092527173,202.74663549043126,203.6715649390646,-0.9249294486333497,30.819788156058635,8.469166310967663e-05
2015-01-16,201.6300048828125,0.013029015212169084,0.17507268099936646,202.57484616618223,203.52033826823114,-0.9454921020489166,36.242412210992015,0.00016975523739893341
2015-01-20,202.05999755859375,0.0021303120503250923,0.16175626319921402,202.4956386880917,203.41216488233206,-0.9165261942403617,36.62647900166928,4.538229431760298e-06
2015-01-21,203.0800018310547,0.005035328178608657,0.1370084965339401,202.585540710086,203.38756021186705,-0.8020195017810465,40.887078067866,2.5354529866290375e-05
2015-01-22,206.10000610351562,0.01476151841513954,0.1472754775894265,203.12622769369057,203.58848212976696,-0.4622544360763925,51.08698291972836,0.00021790242592050377
2015-01-23,204.97000122070312,-0.005497884589195941,0.1473764913937775,203.4098851593848,203.6908168772437,-0.28093171785889126,49.14116504810114,3.022673495611822e-05
2015-01-26,205.4499969482422,0.002339047553843913,0.14757935923980167,203.7237485115167,203.82112651213248,-0.09737800061577673,57.91932075955814,5.471143459143193e-06
2015-01-27,202.74000549316406,-0.01327828342652442,0.15399704376695628,203.57240343177014,203.74104347369035,-0.16864004192021298,55.993435455430934,0.00017631281075511309
2015-01-28,200.13999938964844,-0.012907278436190254,0.15828235927318043,203.04434127144373,203.47429946746504,-0.42995819602131746,45.56600038037869,0.0001665978366293419
2015-01-29,201.99000549316406,0.009201099807839798,0.16261445313711403,202.88213576709302,203.36435176566496,-0.4822159985719452,41.39905600909754,8.466023767382956e-05
2015-01-30,199.4499969482422,-0.012654655369977563,0.1666691922833652,202.35411441034674,203.07439955696697,-0.7202851466202276,39.83911739378446,0.000160140302532902
2015-02-02,201.9199981689453,0.012308007234080716,0.17090115109314102,202.28732729628499,202.98888834303943,-0.7015610467544491,48.50960481053623,0.00015148704207418323
2015-02-03,204.83999633789062,0.014357598431818042,0.17884475115661316,202.68004561037816,203.12600745376915,-0.44596184339098954,55.14156727707481,0.0002061406327293439
2015-02-04,204.05999755859375,-0.003815112433447579,0.16705995310241858,202.89234591010364,203.1951919059784,-0.3028459958747476,56.060598179002874,1.4555082879846307e-05
2015-02-05,206.1199951171875,0.010044443487849221,0.16599236789976762,203.3889073265781,203.41184399569758,-0.022936669119474118,63.3358153217213,0.00010089084498059663
2015-02-06,205.5500030517578,-0.002769171580171533,0.1616921168938124,203.72138359199036,203.57022614799834,0.15115744399201958,57.97395825250252,7.668311240429707e-06
2015-02-09,204.6300048828125,-0.004485833994275648,0.1504263712364872,203.86117148288608,203.64872827650308,0.21244320638299996,55.12566129515249,2.0122706624199012e-05
2015-02-10,206.80999755859375,0.01059699136311393,0.15217501841450998,204.31483703299494,203.88289637147275,0.4319406615221908,57.110172198051316,0.00011229622594991122
2015-02-11,206.92999267578125,0.0005800508695519904,0.14904084961208455,204.71716867034667,204.10860720882894,0.6085614615177235,51.77879779247774,3.364590112680202e-07
2015-02-12,208.9199981689453,0.009570858374647587,0.15121057041688002,205.3637578239772,204.46500653920793,0.8987512847692756,58.16452881603971,9.160133002756186e-05
2015-02-13,209.77999877929688,0.004107961910773728,0.1488195967475353,206.043179509411,204.8587096681034,1.1844698413076173,58.81156538334226,1.687535106036774e-05
2015-02-17,210.11000061035156,0.0015718492913825036,0.14310774349190816,206.6688442941711,205.247694182344,1.421150111827103,66.60656671095083,2.4707101948196787e-06
2015-02-18,210.1300048828125,9.520403681022817e-05,0.13813859292234085,207.20133053857745,205.60934682682313,1.5919837117543238,75.47171132644081,9.06380862496328e-09
2015-02-19,209.97999572753906,-0.0007141423028772691,0.13844711852303096,207.6288174907254,205.93309859724653,1.695718893478869,72.30594249201278,5.099992287588492e-07
